file,config,rate,repeat,policy,thr,tpot50,tpot99,ttft50,ttft99,tot50,tot99,e2e50,qw50,kv,nrun,nwait,sm,outact,thr_throt,nmeas
20260706T090715Z_phase1_validation_r1_rep0.json,phase1_validation,1.0,0,,78.57142857142857,18.8860305776778,26.329500678124123,95.91248107608408,229.376499496866,,,997.5141331087798,,0.0022591979213010815,1.2419354838709677,0.0,49.3523076923077,100.0,,22
20260706T090803Z_phase1_validation_r1_rep1.json,phase1_validation,1.0,1,,100.57142857142857,107.90675879323709,171.3805795316819,267.17463647946715,815.5250652460381,,,6115.848065470345,,0.014659957241474696,10.73913043478261,0.0,78.70136986301371,93.86666666666666,,30
20260706T090900Z_phase1_validation_r1_rep2.json,phase1_validation,1.0,2,,101.71428571428571,98.23782603101183,118.52506223226887,244.3324930500239,751.7067367956041,,,6073.824516031891,,0.009927415299855325,7.6,0.0,79.21797752808988,113.92,,25
20260706T090957Z_phase1_validation_r2_rep0.json,phase1_validation,2.0,0,,158.67857142857142,181.12794604656617,387.9893058142002,347.8551949374378,1691.7967139743268,,,11385.40073717013,,0.02933959537396018,20.96511627906977,0.0,81.50333333333336,87.11764705882354,,51
20260706T091102Z_phase1_validation_r2_rep1.json,phase1_validation,2.0,1,,176.5,233.4379019425707,525.4239877027328,447.72769510746,1516.6369898663836,,,14778.098406968638,,0.04121153417054064,32.55882352941177,0.0,82.36037735849055,78.44444444444444,,63
20260706T091158Z_phase1_validation_r2_rep2.json,phase1_validation,2.0,2,,168.64285714285714,162.537731428165,221.06101235879274,394.1337210126221,1096.512548807077,,,9112.446056911722,,0.024314995574094576,19.80722891566265,0.0,81.4103448275862,100.46808510638297,,47
20260706T094621Z_phase1_mixed_r0.5_rep0.json,phase1_mixed,0.5,0,,45.127272727272725,20.892023442680166,80.73976229128534,111.61761241964996,644.0056035062298,,,2063.5559600777924,,0.001611129463381735,1.3722627737226278,0.0,55.36408450704224,95.46153846153847,,26
20260706T094741Z_phase1_mixed_r0.5_rep1.json,phase1_mixed,0.5,1,,52.81818181818182,80.57466699998051,145.71834736307585,224.69919500872493,1001.3166902214286,,,3400.186165003106,,0.004122506107583886,3.560344827586207,0.0,79.24916666666667,100.17241379310344,,29
20260706T094900Z_phase1_mixed_r0.5_rep2.json,phase1_mixed,0.5,2,,37.0,76.53742394121608,104.67295546493467,202.19051197636873,528.6493355361744,,,3805.710965534672,,0.0027524634571145226,2.4867256637168142,0.0,76.23162393162394,92.5,,22
20260706T095028Z_phase1_mixed_r1_rep0.json,phase1_mixed,1.0,0,,114.4,122.26813139996545,199.79535332583322,356.7524109967053,956.5108071081344,,,6507.613255176693,,0.012866492476698724,9.816793893129772,0.0,79.4375,93.91044776119404,,67
20260706T095153Z_phase1_mixed_r1_rep1.json,phase1_mixed,1.0,1,,118.16363636363636,105.17837764398956,168.85439634417472,282.76734007522464,1074.3274701246994,,,9015.199522022158,,0.01193078108532849,9.758064516129032,0.0,79.2828125,118.16363636363636,,55
20260706T095323Z_phase1_mixed_r1_rep2.json,phase1_mixed,1.0,2,,133.36363636363637,109.63634748170126,177.3297341744174,264.54490004107356,898.7812271085568,,,5605.853970977478,,0.012086524787690525,10.139705882352942,0.0,79.20214285714286,107.86764705882354,,68
20260706T095516Z_phase1_mixed_r2_rep0.json,phase1_mixed,2.0,0,,240.25454545454545,411.0835339695982,1020.9988539223558,568.248291965574,1581.5749201970173,,,31826.55289187096,,0.07441722937189445,60.644067796610166,0.0,84.50108695652175,97.88148148148149,,135
